dt,site,site2,yield_mm,hobo_event_n,recession_n
2018-09-04T01:35:00Z,SF-A,SM,0.05829322490890017,2,SFA_E2_1
2018-09-04T01:40:00Z,SF-A,SM,0.061257287192403566,2,SFA_E2_1
2018-09-04T01:45:00Z,SF-A,SM,0.05928124567006798,2,SFA_E2_1
2018-09-04T01:50:00Z,SF-A,SM,0.06026926643123577,2,SFA_E2_1
2018-09-04T01:55:00Z,SF-A,SM,0.05829322490890017,2,SFA_E2_1
2018-09-04T02:00:00Z,SF-A,SM,0.06026926643123577,2,SFA_E2_1
2018-09-04T02:05:00Z,SF-A,SM,0.062245307953571374,2,SFA_E2_1
2018-09-04T02:10:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T02:15:00Z,SF-A,SM,0.062245307953571374,2,SFA_E2_1
2018-09-04T02:20:00Z,SF-A,SM,0.061257287192403566,2,SFA_E2_1
2018-09-04T02:25:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T02:30:00Z,SF-A,SM,0.062245307953571374,2,SFA_E2_1
2018-09-04T02:35:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T02:40:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T02:45:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T02:50:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T02:55:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:00:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:05:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:10:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:15:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T03:20:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:25:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:30:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T03:35:00Z,SF-A,SM,0.062245307953571374,2,SFA_E2_1
2018-09-04T03:40:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T03:45:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T03:50:00Z,SF-A,SM,0.06619739099824257,2,SFA_E2_1
2018-09-04T03:55:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T04:00:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T04:05:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T04:10:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T04:15:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T04:20:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T04:25:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T04:30:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T04:35:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T04:40:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T04:45:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T04:50:00Z,SF-A,SM,0.06323332871473918,2,SFA_E2_1
2018-09-04T04:55:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T05:00:00Z,SF-A,SM,0.06619739099824257,2,SFA_E2_1
2018-09-04T05:05:00Z,SF-A,SM,0.06422134947590696,2,SFA_E2_1
2018-09-04T05:10:00Z,SF-A,SM,0.06619739099824257,2,SFA_E2_1
2018-09-04T05:15:00Z,SF-A,SM,0.06619739099824257,2,SFA_E2_1
2018-09-04T05:20:00Z,SF-A,SM,0.06520937023707477,2,SFA_E2_1
2018-09-04T05:25:00Z,SF-A,SM,0.06619739099824257,2,SFA_E2_1
2018-09-04T05:30:00Z,SF-A,SM,0.06718541175941035,2,SFA_E2_1
2018-09-11T09:55:00Z,SF-A,SM,0.014820311417516994,3,SFA_E3_1
2018-09-11T10:00:00Z,SF-A,SM,0.01778437370102039,3,SFA_E3_1
2018-09-11T10:05:00Z,SF-A,SM,0.020748435984523788,3,SFA_E3_1
2018-09-11T10:10:00Z,SF-A,SM,0.020748435984523788,3,SFA_E3_1
2018-09-11T10:15:00Z,SF-A,SM,0.022724477506859388,3,SFA_E3_1
2018-09-11T10:20:00Z,SF-A,SM,0.024700519029194987,3,SFA_E3_1
2018-09-11T10:25:00Z,SF-A,SM,0.023712498268027186,3,SFA_E3_1
2018-09-11T10:30:00Z,SF-A,SM,0.02667656055153059,3,SFA_E3_1
2018-09-11T10:35:00Z,SF-A,SM,0.027664581312698385,3,SFA_E3_1
2018-09-11T10:40:00Z,SF-A,SM,0.027664581312698385,3,SFA_E3_1
2018-09-11T10:45:00Z,SF-A,SM,0.028652602073866183,3,SFA_E3_1
2018-09-11T10:50:00Z,SF-A,SM,0.02964062283503399,3,SFA_E3_1
2018-09-11T10:55:00Z,SF-A,SM,0.030628643596201783,3,SFA_E3_1
2018-09-11T11:00:00Z,SF-A,SM,0.03161666435736959,3,SFA_E3_1
2018-09-11T11:05:00Z,SF-A,SM,0.02964062283503399,3,SFA_E3_1
2018-09-11T11:10:00Z,SF-A,SM,0.02964062283503399,3,SFA_E3_1
2018-09-11T11:15:00Z,SF-A,SM,0.03161666435736959,3,SFA_E3_1
2018-09-11T11:20:00Z,SF-A,SM,0.030628643596201783,3,SFA_E3_1
2018-09-11T11:25:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T11:30:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T11:35:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T11:40:00Z,SF-A,SM,0.03359270587970518,3,SFA_E3_1
2018-09-11T11:45:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T11:50:00Z,SF-A,SM,0.03161666435736959,3,SFA_E3_1
2018-09-11T11:55:00Z,SF-A,SM,0.03359270587970518,3,SFA_E3_1
2018-09-11T12:00:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T12:05:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T12:10:00Z,SF-A,SM,0.03359270587970518,3,SFA_E3_1
2018-09-11T12:15:00Z,SF-A,SM,0.03260468511853738,3,SFA_E3_1
2018-09-11T12:20:00Z,SF-A,SM,0.034580726640872986,3,SFA_E3_1
2018-09-11T12:25:00Z,SF-A,SM,0.03556874740204078,3,SFA_E3_1
2018-09-11T12:30:00Z,SF-A,SM,0.03556874740204078,3,SFA_E3_1
2018-09-11T12:35:00Z,SF-A,SM,0.03556874740204078,3,SFA_E3_1
2018-09-11T12:40:00Z,SF-A,SM,0.034580726640872986,3,SFA_E3_1
2018-09-11T12:45:00Z,SF-A,SM,0.034580726640872986,3,SFA_E3_1
2018-09-11T12:50:00Z,SF-A,SM,0.03556874740204078,3,SFA_E3_1
2018-09-11T12:55:00Z,SF-A,SM,0.03556874740204078,3,SFA_E3_1
2018-09-11T13:00:00Z,SF-A,SM,0.037544788924376384,3,SFA_E3_1
2018-09-21T15:50:00Z,SF-A,SM,0.014820311417516994,4,SFA_E4_1
2018-09-21T15:55:00Z,SF-A,SM,0.01778437370102039,4,SFA_E4_1
2018-09-21T16:00:00Z,SF-A,SM,0.01778437370102039,4,SFA_E4_1
2018-09-21T16:05:00Z,SF-A,SM,0.018772394462188192,4,SFA_E4_1
2018-09-21T16:10:00Z,SF-A,SM,0.020748435984523788,4,SFA_E4_1
2018-09-21T16:15:00Z,SF-A,SM,0.020748435984523788,4,SFA_E4_1
2018-09-21T16:20:00Z,SF-A,SM,0.020748435984523788,4,SFA_E4_1
2018-09-21T16:25:00Z,SF-A,SM,0.01976041522335599,4,SFA_E4_1
2018-09-21T16:30:00Z,SF-A,SM,0.022724477506859388,4,SFA_E4_1
2018-09-21T16:35:00Z,SF-A,SM,0.022724477506859388,4,SFA_E4_1
2018-09-21T16:40:00Z,SF-A,SM,0.024700519029194987,4,SFA_E4_1
2018-09-21T16:45:00Z,SF-A,SM,0.023712498268027186,4,SFA_E4_1
2018-09-21T16:50:00Z,SF-A,SM,0.022724477506859388,4,SFA_E4_1
2018-09-21T16:55:00Z,SF-A,SM,0.022724477506859388,4,SFA_E4_1
2018-09-21T17:00:00Z,SF-A,SM,0.022724477506859388,4,SFA_E4_1
2018-09-21T17:05:00Z,SF-A,SM,0.023712498268027186,4,SFA_E4_1
2018-09-21T17:10:00Z,SF-A,SM,0.024700519029194987,4,SFA_E4_1
2018-09-21T17:15:00Z,SF-A,SM,0.025688539790362785,4,SFA_E4_1
2018-09-21T17:20:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T17:25:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T17:30:00Z,SF-A,SM,0.02667656055153059,4,SFA_E4_1
2018-09-21T17:35:00Z,SF-A,SM,0.028652602073866183,4,SFA_E4_1
2018-09-21T17:40:00Z,SF-A,SM,0.02667656055153059,4,SFA_E4_1
2018-09-21T17:45:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T17:50:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T17:55:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T18:00:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T18:05:00Z,SF-A,SM,0.02667656055153059,4,SFA_E4_1
2018-09-21T18:10:00Z,SF-A,SM,0.02667656055153059,4,SFA_E4_1
2018-09-21T18:15:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T18:20:00Z,SF-A,SM,0.027664581312698385,4,SFA_E4_1
2018-09-21T18:25:00Z,SF-A,SM,0.028652602073866183,4,SFA_E4_1
2018-09-21T18:30:00Z,SF-A,SM,0.02667656055153059,4,SFA_E4_1
2018-09-21T18:35:00Z,SF-A,SM,0.028652602073866183,4,SFA_E4_1
2018-09-21T18:40:00Z,SF-A,SM,0.02964062283503399,4,SFA_E4_1
2018-09-21T18:45:00Z,SF-A,SM,0.028652602073866183,4,SFA_E4_1
2018-09-22T03:55:00Z,SF-A,SM,0.02964062283503399,4,SFA_E4_2
2018-09-22T04:00:00Z,SF-A,SM,0.03161666435736959,4,SFA_E4_2
2018-09-22T04:05:00Z,SF-A,SM,0.03260468511853738,4,SFA_E4_2
2018-09-22T04:10:00Z,SF-A,SM,0.034580726640872986,4,SFA_E4_2
2018-09-22T04:15:00Z,SF-A,SM,0.034580726640872986,4,SFA_E4_2
2018-09-22T04:20:00Z,SF-A,SM,0.034580726640872986,4,SFA_E4_2
2018-09-22T04:25:00Z,SF-A,SM,0.034580726640872986,4,SFA_E4_2
2018-09-22T04:30:00Z,SF-A,SM,0.03655676816320858,4,SFA_E4_2
2018-09-22T04:35:00Z,SF-A,SM,0.03359270587970518,4,SFA_E4_2
2018-09-22T04:40:00Z,SF-A,SM,0.03260468511853738,4,SFA_E4_2
2018-09-22T04:45:00Z,SF-A,SM,0.034580726640872986,4,SFA_E4_2
2018-09-22T04:50:00Z,SF-A,SM,0.03556874740204078,4,SFA_E4_2
2018-09-22T04:55:00Z,SF-A,SM,0.03655676816320858,4,SFA_E4_2
2018-09-22T05:00:00Z,SF-A,SM,0.03952083044671198,4,SFA_E4_2
2018-09-22T05:05:00Z,SF-A,SM,0.03853280968554418,4,SFA_E4_2
2018-09-22T05:10:00Z,SF-A,SM,0.03952083044671198,4,SFA_E4_2
2018-09-22T05:15:00Z,SF-A,SM,0.04050885120787978,4,SFA_E4_2
2018-09-22T05:20:00Z,SF-A,SM,0.041496871969047576,4,SFA_E4_2
2018-09-22T05:25:00Z,SF-A,SM,0.04050885120787978,4,SFA_E4_2
2018-09-22T05:30:00Z,SF-A,SM,0.041496871969047576,4,SFA_E4_2
2018-09-22T05:35:00Z,SF-A,SM,0.04050885120787978,4,SFA_E4_2
2018-09-22T05:40:00Z,SF-A,SM,0.04347291349138318,4,SFA_E4_2
2018-09-22T05:45:00Z,SF-A,SM,0.041496871969047576,4,SFA_E4_2
2018-09-22T05:50:00Z,SF-A,SM,0.04347291349138318,4,SFA_E4_2
2018-09-22T05:55:00Z,SF-A,SM,0.04050885120787978,4,SFA_E4_2
2018-09-22T06:00:00Z,SF-A,SM,0.04347291349138318,4,SFA_E4_2
2018-09-22T06:05:00Z,SF-A,SM,0.045448955013718775,4,SFA_E4_2
2018-09-22T06:10:00Z,SF-A,SM,0.04643697577488658,4,SFA_E4_2
2018-09-22T06:15:00Z,SF-A,SM,0.04643697577488658,4,SFA_E4_2
2018-09-22T06:20:00Z,SF-A,SM,0.04643697577488658,4,SFA_E4_2
2018-09-22T06:25:00Z,SF-A,SM,0.045448955013718775,4,SFA_E4_2
2018-09-22T06:30:00Z,SF-A,SM,0.045448955013718775,4,SFA_E4_2
2018-09-22T06:35:00Z,SF-A,SM,0.04742499653605437,4,SFA_E4_2
2018-09-22T06:40:00Z,SF-A,SM,0.04742499653605437,4,SFA_E4_2
2018-09-22T06:45:00Z,SF-A,SM,0.04643697577488658,4,SFA_E4_2
2018-09-22T06:50:00Z,SF-A,SM,0.04347291349138318,4,SFA_E4_2
2018-09-22T06:55:00Z,SF-A,SM,0.04841301729722217,4,SFA_E4_2
2018-09-22T07:00:00Z,SF-A,SM,0.04841301729722217,4,SFA_E4_2
2018-09-22T07:05:00Z,SF-A,SM,0.04841301729722217,4,SFA_E4_2
2018-09-22T07:10:00Z,SF-A,SM,0.05038905881955778,4,SFA_E4_2
2018-09-22T07:15:00Z,SF-A,SM,0.05137707958072557,4,SFA_E4_2
2018-09-25T21:50:00Z,SF-A,SM,0.013832290656349193,5,SFA_E5_1
2018-09-25T21:55:00Z,SF-A,SM,0.014820311417516994,5,SFA_E5_1
2018-09-25T22:00:00Z,SF-A,SM,0.018772394462188192,5,SFA_E5_1
2018-09-25T22:05:00Z,SF-A,SM,0.01679635293985259,5,SFA_E5_1
2018-09-25T22:10:00Z,SF-A,SM,0.018772394462188192,5,SFA_E5_1
2018-09-25T22:15:00Z,SF-A,SM,0.01976041522335599,5,SFA_E5_1
2018-09-25T22:20:00Z,SF-A,SM,0.01976041522335599,5,SFA_E5_1
2018-09-25T22:25:00Z,SF-A,SM,0.018772394462188192,5,SFA_E5_1
2018-09-25T22:30:00Z,SF-A,SM,0.01976041522335599,5,SFA_E5_1
2018-09-25T22:35:00Z,SF-A,SM,0.020748435984523788,5,SFA_E5_1
2018-09-25T22:40:00Z,SF-A,SM,0.022724477506859388,5,SFA_E5_1
2018-09-25T22:45:00Z,SF-A,SM,0.024700519029194987,5,SFA_E5_1
2018-09-25T22:50:00Z,SF-A,SM,0.024700519029194987,5,SFA_E5_1
2018-09-25T22:55:00Z,SF-A,SM,0.027664581312698385,5,SFA_E5_1
2018-09-25T23:00:00Z,SF-A,SM,0.027664581312698385,5,SFA_E5_1
2018-09-25T23:05:00Z,SF-A,SM,0.02667656055153059,5,SFA_E5_1
2018-09-25T23:10:00Z,SF-A,SM,0.028652602073866183,5,SFA_E5_1
2018-09-25T23:15:00Z,SF-A,SM,0.03161666435736959,5,SFA_E5_1
2018-09-25T23:20:00Z,SF-A,SM,0.030628643596201783,5,SFA_E5_1
2018-09-25T23:25:00Z,SF-A,SM,0.03359270587970518,5,SFA_E5_1
2018-09-25T23:30:00Z,SF-A,SM,0.03161666435736959,5,SFA_E5_1
2018-09-25T23:35:00Z,SF-A,SM,0.03260468511853738,5,SFA_E5_1
2018-09-25T23:40:00Z,SF-A,SM,0.03161666435736959,5,SFA_E5_1
2018-09-25T23:45:00Z,SF-A,SM,0.03359270587970518,5,SFA_E5_1
2018-09-25T23:50:00Z,SF-A,SM,0.034580726640872986,5,SFA_E5_1
2018-09-25T23:55:00Z,SF-A,SM,0.03359270587970518,5,SFA_E5_1
2018-09-26T00:00:00Z,SF-A,SM,0.034580726640872986,5,SFA_E5_1
2018-09-26T00:05:00Z,SF-A,SM,0.034580726640872986,5,SFA_E5_1
2018-09-26T00:10:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:15:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:20:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:25:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:30:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:35:00Z,SF-A,SM,0.03655676816320858,5,SFA_E5_1
2018-09-26T00:40:00Z,SF-A,SM,0.037544788924376384,5,SFA_E5_1
2018-09-26T00:45:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T00:50:00Z,SF-A,SM,0.037544788924376384,5,SFA_E5_1
2018-09-26T00:55:00Z,SF-A,SM,0.03853280968554418,5,SFA_E5_1
2018-09-26T01:00:00Z,SF-A,SM,0.04050885120787978,5,SFA_E5_1
2018-09-26T01:05:00Z,SF-A,SM,0.037544788924376384,5,SFA_E5_1
2018-09-26T01:10:00Z,SF-A,SM,0.03853280968554418,5,SFA_E5_1
2018-09-26T01:15:00Z,SF-A,SM,0.03655676816320858,5,SFA_E5_1
2018-09-26T01:20:00Z,SF-A,SM,0.03556874740204078,5,SFA_E5_1
2018-09-26T01:25:00Z,SF-A,SM,0.037544788924376384,5,SFA_E5_1
2018-09-26T01:30:00Z,SF-A,SM,0.037544788924376384,5,SFA_E5_1
2018-09-26T01:35:00Z,SF-A,SM,0.04050885120787978,5,SFA_E5_1
2018-09-26T22:25:00Z,SF-A,SM,0.044460934252550974,5,SFA_E5_2
2018-09-26T22:30:00Z,SF-A,SM,0.05038905881955778,5,SFA_E5_2
2018-09-26T22:35:00Z,SF-A,SM,0.062245307953571374,5,SFA_E5_2
2018-09-26T22:40:00Z,SF-A,SM,0.06916145328174597,5,SFA_E5_2
2018-09-26T22:45:00Z,SF-A,SM,0.07410155708758497,5,SFA_E5_2
2018-09-26T22:50:00Z,SF-A,SM,0.07904166089342396,5,SFA_E5_2
2018-09-26T22:55:00Z,SF-A,SM,0.07607759860992057,5,SFA_E5_2
2018-09-26T23:00:00Z,SF-A,SM,0.08002968165459177,5,SFA_E5_2
2018-09-26T23:05:00Z,SF-A,SM,0.08299374393809515,5,SFA_E5_2
2018-09-26T23:10:00Z,SF-A,SM,0.08002968165459177,5,SFA_E5_2
2018-09-26T23:15:00Z,SF-A,SM,0.08496978546043076,5,SFA_E5_2
2018-09-26T23:20:00Z,SF-A,SM,0.08299374393809515,5,SFA_E5_2
2018-09-26T23:25:00Z,SF-A,SM,0.08398176469926295,5,SFA_E5_2
2018-09-26T23:30:00Z,SF-A,SM,0.08496978546043076,5,SFA_E5_2
2018-09-26T23:35:00Z,SF-A,SM,0.08694582698276636,5,SFA_E5_2
2018-09-26T23:40:00Z,SF-A,SM,0.08694582698276636,5,SFA_E5_2
2018-09-26T23:45:00Z,SF-A,SM,0.08694582698276636,5,SFA_E5_2
2018-09-26T23:50:00Z,SF-A,SM,0.08892186850510195,5,SFA_E5_2
2018-10-02T16:50:00Z,SF-A,SM,0.010868228372845795,6,SFA_E6_1
2018-10-02T16:55:00Z,SF-A,SM,0.011856249134013593,6,SFA_E6_1
2018-10-02T17:00:00Z,SF-A,SM,0.012844269895181393,6,SFA_E6_1
2018-10-02T17:05:00Z,SF-A,SM,0.015808332178684794,6,SFA_E6_1
2018-10-02T17:10:00Z,SF-A,SM,0.015808332178684794,6,SFA_E6_1
2018-10-02T17:15:00Z,SF-A,SM,0.014820311417516994,6,SFA_E6_1
2018-10-02T17:20:00Z,SF-A,SM,0.01679635293985259,6,SFA_E6_1
2018-10-02T17:25:00Z,SF-A,SM,0.01679635293985259,6,SFA_E6_1
2018-10-02T17:30:00Z,SF-A,SM,0.018772394462188192,6,SFA_E6_1
2018-10-02T17:35:00Z,SF-A,SM,0.01778437370102039,6,SFA_E6_1
2018-10-02T17:40:00Z,SF-A,SM,0.01778437370102039,6,SFA_E6_1
2018-10-02T17:45:00Z,SF-A,SM,0.022724477506859388,6,SFA_E6_1
2018-10-02T17:50:00Z,SF-A,SM,0.023712498268027186,6,SFA_E6_1
2018-10-02T17:55:00Z,SF-A,SM,0.023712498268027186,6,SFA_E6_1
2018-10-02T18:00:00Z,SF-A,SM,0.025688539790362785,6,SFA_E6_1
2018-10-02T18:05:00Z,SF-A,SM,0.025688539790362785,6,SFA_E6_1
2018-10-02T18:10:00Z,SF-A,SM,0.02667656055153059,6,SFA_E6_1
2018-10-02T18:15:00Z,SF-A,SM,0.025688539790362785,6,SFA_E6_1
2018-10-02T18:20:00Z,SF-A,SM,0.02667656055153059,6,SFA_E6_1
2018-10-02T18:25:00Z,SF-A,SM,0.02667656055153059,6,SFA_E6_1
2018-10-02T18:30:00Z,SF-A,SM,0.025688539790362785,6,SFA_E6_1
2018-10-02T18:35:00Z,SF-A,SM,0.02667656055153059,6,SFA_E6_1
2018-10-02T18:40:00Z,SF-A,SM,0.02667656055153059,6,SFA_E6_1
2018-10-02T18:45:00Z,SF-A,SM,0.028652602073866183,6,SFA_E6_1
2018-10-02T18:50:00Z,SF-A,SM,0.02964062283503399,6,SFA_E6_1
2018-10-02T18:55:00Z,SF-A,SM,0.027664581312698385,6,SFA_E6_1
2018-10-02T19:00:00Z,SF-A,SM,0.028652602073866183,6,SFA_E6_1
2018-10-02T19:05:00Z,SF-A,SM,0.030628643596201783,6,SFA_E6_1
2018-10-02T19:10:00Z,SF-A,SM,0.02964062283503399,6,SFA_E6_1
2018-10-02T19:15:00Z,SF-A,SM,0.02964062283503399,6,SFA_E6_1
2018-10-02T19:20:00Z,SF-A,SM,0.03161666435736959,6,SFA_E6_1
2018-10-02T19:25:00Z,SF-A,SM,0.030628643596201783,6,SFA_E6_1
2018-10-02T19:30:00Z,SF-A,SM,0.03161666435736959,6,SFA_E6_1
2018-10-02T19:35:00Z,SF-A,SM,0.034580726640872986,6,SFA_E6_1
2018-10-02T19:40:00Z,SF-A,SM,0.03556874740204078,6,SFA_E6_1
2018-10-02T19:45:00Z,SF-A,SM,0.034580726640872986,6,SFA_E6_1
2018-10-02T19:50:00Z,SF-A,SM,0.03556874740204078,6,SFA_E6_1
2018-10-02T19:55:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T20:00:00Z,SF-A,SM,0.037544788924376384,6,SFA_E6_1
2018-10-02T20:05:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T20:10:00Z,SF-A,SM,0.037544788924376384,6,SFA_E6_1
2018-10-02T20:15:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T20:20:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T20:25:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T20:30:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T20:35:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T20:40:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T20:45:00Z,SF-A,SM,0.041496871969047576,6,SFA_E6_1
2018-10-02T20:50:00Z,SF-A,SM,0.041496871969047576,6,SFA_E6_1
2018-10-02T20:55:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T21:00:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T21:05:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T21:10:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T21:15:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T21:20:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T21:25:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T21:30:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T21:35:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T21:40:00Z,SF-A,SM,0.037544788924376384,6,SFA_E6_1
2018-10-02T21:45:00Z,SF-A,SM,0.03655676816320858,6,SFA_E6_1
2018-10-02T21:50:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T21:55:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:00:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:05:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:10:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:15:00Z,SF-A,SM,0.037544788924376384,6,SFA_E6_1
2018-10-02T22:20:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:25:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T22:30:00Z,SF-A,SM,0.03853280968554418,6,SFA_E6_1
2018-10-02T22:35:00Z,SF-A,SM,0.03556874740204078,6,SFA_E6_1
2018-10-02T22:40:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T22:45:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T22:50:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T22:55:00Z,SF-A,SM,0.04050885120787978,6,SFA_E6_1
2018-10-02T23:00:00Z,SF-A,SM,0.041496871969047576,6,SFA_E6_1
2018-10-02T23:05:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T23:10:00Z,SF-A,SM,0.03952083044671198,6,SFA_E6_1
2018-10-02T23:15:00Z,SF-A,SM,0.04248489273021538,6,SFA_E6_1
2018-10-02T23:20:00Z,SF-A,SM,0.044460934252550974,6,SFA_E6_1
2018-10-02T23:25:00Z,SF-A,SM,0.04347291349138318,6,SFA_E6_1
2018-10-02T23:30:00Z,SF-A,SM,0.044460934252550974,6,SFA_E6_1
2018-10-02T23:35:00Z,SF-A,SM,0.045448955013718775,6,SFA_E6_1
2018-10-02T23:40:00Z,SF-A,SM,0.049401038058389975,6,SFA_E6_1
2018-10-02T23:45:00Z,SF-A,SM,0.05038905881955778,6,SFA_E6_1
2018-10-02T23:50:00Z,SF-A,SM,0.05038905881955778,6,SFA_E6_1
2018-10-02T23:55:00Z,SF-A,SM,0.05137707958072557,6,SFA_E6_1
2018-10-03T00:00:00Z,SF-A,SM,0.05236510034189337,6,SFA_E6_1
2018-10-03T00:05:00Z,SF-A,SM,0.05434114186422897,6,SFA_E6_1
2018-10-03T00:10:00Z,SF-A,SM,0.05434114186422897,6,SFA_E6_1
2018-10-03T00:15:00Z,SF-A,SM,0.05532916262539677,6,SFA_E6_1
2018-10-03T00:20:00Z,SF-A,SM,0.057305204147732366,6,SFA_E6_1
2018-10-03T00:25:00Z,SF-A,SM,0.05532916262539677,6,SFA_E6_1
2018-10-03T00:30:00Z,SF-A,SM,0.05434114186422897,6,SFA_E6_1
2018-10-03T00:35:00Z,SF-A,SM,0.05434114186422897,6,SFA_E6_1
2018-10-03T00:40:00Z,SF-A,SM,0.05532916262539677,6,SFA_E6_1
2018-10-03T00:45:00Z,SF-A,SM,0.05532916262539677,6,SFA_E6_1
2018-10-03T00:50:00Z,SF-A,SM,0.05434114186422897,6,SFA_E6_1
